,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1487.03064",,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:5126533",,1473485787,"2016-09-10 05:36:35.610 +0000 Tag=""OmronCJ.PLC1.Suply_conv.Belt_speed"" Value=""1487.03064"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:5107110",,1473485608,"2016-09-10 05:33:36.662 +0000 Tag=""MODBUS.ROBOT.Velocity_Elbow"" Value=""210"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:5083979",,1473485396,"2016-09-10 05:30:03.722 +0000 Tag=""MODBUS.ROBOT.Velocity_Base"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:4997977",,1473484603,"2016-09-10 05:16:50.773 +0000 Tag=""MODBUS.ROBOT.Robot_Current"" Value=""734"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:4965586",,1473484303,"2016-09-10 05:11:51.642 +0000 Tag=""MODBUS.ROBOT.Robot_Current"" Value=""772"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:4964146",,1473484290,"2016-09-10 05:11:38.460 +0000 Tag=""MODBUS.ROBOT.Temperature_Wrst1"" Value=""42"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:4867570",,1473483400,"2016-09-10 04:56:48.166 +0000 Tag=""MODBUS.ROBOT.Robot_Current"" Value=""712"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,1724,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:4858935",,1473483321,"2016-09-10 04:55:29.074 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Base"" Value=""1724"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:4846882",,1473483209,"2016-09-10 04:53:37.534 +0000 Tag=""MODBUS.ROBOT.Velocity_Sholder"" Value=""99"" Quality=""good"" ","RS5cSplunk1"
,,,3783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:4609226",,1473481022,"2016-09-10 04:17:10.317 +0000 Tag=""MODBUS.ROBOT.Position_Sholder"" Value=""3783"" Quality=""good"" ","RS5cSplunk1"
,,4446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:4568515",,1473480647,"2016-09-10 04:10:55.136 +0000 Tag=""MODBUS.ROBOT.Position_Elbow"" Value=""4446"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1511.11206",,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:4544701",,1473480427,"2016-09-10 04:07:15.581 +0000 Tag=""OmronCJ.PLC1.Qual_conv.belt_speed"" Value=""1511.11206"" Quality=""good"" ","RS5cSplunk1"
,,,,,,6271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:4539667",,1473480381,"2016-09-10 04:06:29.467 +0000 Tag=""MODBUS.ROBOT.Position_Wrst3"" Value=""6271"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.2148285",,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:4310552",,1473478274,"2016-09-10 03:31:21.826 +0000 Tag=""OmronCJ.PLC1.Pnuematic.Pressure"" Value=""72.2148285"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,1017,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:4080124",,1473476154,"2016-09-10 02:56:02.078 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Sholder"" Value=""1017"" Quality=""good"" ","RS5cSplunk1"
,4046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:4077539",,1473476131,"2016-09-10 02:55:38.756 +0000 Tag=""MODBUS.ROBOT.Position_Base"" Value=""4046"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:4053941",,1473475914,"2016-09-10 02:52:01.760 +0000 Tag=""MODBUS.ROBOT.Robot_Current"" Value=""705"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,"1.0001117",,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:4026259",,1473475660,"2016-09-10 02:47:47.714 +0000 Tag=""OmronCJ.PLC1.Pnuematic.Flow"" Value=""1.0001117"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,302,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:3889465",,1473474401,"2016-09-10 02:26:48.854 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst3"" Value=""302"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,"1501.01489",,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:3806317",,1473473637,"2016-09-10 02:14:04.780 +0000 Tag=""OmronCJ.PLC1.Assy_conv.belt_speed"" Value=""1501.01489"" Quality=""good"" ","RS5cSplunk1"
,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:3806047",,1473473634,"2016-09-10 02:14:02.268 +0000 Tag=""MODBUS.ROBOT.Position_Base"" Value=""1141"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:3655046",,1473472247,"2016-09-10 01:50:55.098 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst2"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,,,,5795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:3557398",,1473471354,"2016-09-10 01:36:01.763 +0000 Tag=""MODBUS.ROBOT.Position_Wrst3"" Value=""5795"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,948,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:3527797",,1473471083,"2016-09-10 01:31:30.010 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst1"" Value=""948"" Quality=""good"" UNIT=""mrad/sec""","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1507.16199",,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:3505139",,1473470875,"2016-09-10 01:28:02.624 +0000 Tag=""OmronCJ.PLC1.Suply_conv.Belt_speed"" Value=""1507.16199"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:3398339",,1473469894,"2016-09-10 01:11:41.600 +0000 Tag=""MODBUS.ROBOT.Velocity_Sholder"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:3298778",,1473468984,"2016-09-10 00:56:32.025 +0000 Tag=""MODBUS.ROBOT.Position_Sholder"" Value=""1620"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1485.38684",,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:3253307",,1473468567,"2016-09-10 00:49:34.740 +0000 Tag=""OmronCJ.PLC1.Suply_conv.Belt_speed"" Value=""1485.38684"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:3222221",,1473468281,"2016-09-10 00:44:49.322 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst3"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,"1508.05505",,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:3188935",,1473467977,"2016-09-10 00:39:44.591 +0000 Tag=""OmronCJ.PLC1.Assy_conv.belt_speed"" Value=""1508.05505"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,693,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:3082963",,1473467006,"2016-09-10 00:23:33.708 +0000 Tag=""MODBUS.ROBOT.Velocity_Base"" Value=""693"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,713,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:3025000",,1473466475,"2016-09-10 00:14:42.371 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst2"" Value=""713"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,1695,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2968050",,1473465952,"2016-09-10 00:06:00.160 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Wrst2"" Value=""1695"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,1968,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2963611",,1473465912,"2016-09-10 00:05:19.600 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Wrst2"" Value=""1968"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,1128,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2932125",,1473465622,"2016-09-10 00:00:29.580 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Wrst2"" Value=""1128"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2885368",,1473465190,"2016-09-09 23:53:17.615 +0000 Tag=""MODBUS.ROBOT.Velocity_Sholder"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,,,5754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2877124",,1473465114,"2016-09-09 23:52:01.565 +0000 Tag=""MODBUS.ROBOT.Position_Wrst2"" Value=""5754"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,1108,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2800572",,1473464405,"2016-09-09 23:40:12.777 +0000 Tag=""MODBUS.ROBOT.Velocity_Base"" Value=""1108"" Quality=""good"" ","RS5cSplunk1"
,,,,,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2752624",,1473463961,"2016-09-09 23:32:48.645 +0000 Tag=""MODBUS.ROBOT.Position_Wrst2"" Value=""1743"" Quality=""good"" ","RS5cSplunk1"
,,,3243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2617990",,1473462718,"2016-09-09 23:12:05.478 +0000 Tag=""MODBUS.ROBOT.Position_Sholder"" Value=""3243"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2535135",,1473461953,"2016-09-09 22:59:20.906 +0000 Tag=""MODBUS.ROBOT.Robot_Current"" Value=""770"" Quality=""good"" ","RS5cSplunk1"
,,,5853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2506136",,1473461686,"2016-09-09 22:54:53.209 +0000 Tag=""MODBUS.ROBOT.Position_Sholder"" Value=""5853"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,"1505.27771",,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2436719",,1473461047,"2016-09-09 22:44:14.872 +0000 Tag=""OmronCJ.PLC1.Assy_conv.belt_speed"" Value=""1505.27771"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2425470",,1473460943,"2016-09-09 22:42:30.960 +0000 Tag=""MODBUS.ROBOT.Robot_Current"" Value=""795"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.9997177",,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2413655",,1473460834,"2016-09-09 22:40:41.931 +0000 Tag=""OmronCJ.PLC1.Qual_conv.Drv_Mtr_Temp"" Value=""41.9997177"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.79953",,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2332993",,1473460090,"2016-09-09 22:28:17.654 +0000 Tag=""OmronCJ.PLC1.Qual_conv.Drv_Mtr_Temp"" Value=""41.79953"" Quality=""good"" ","RS5cSplunk1"
,,2711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2220070",,1473459050,"2016-09-09 22:10:57.803 +0000 Tag=""MODBUS.ROBOT.Position_Elbow"" Value=""2711"" Quality=""good"" ","RS5cSplunk1"
,,,,,3009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2201131",,1473458876,"2016-09-09 22:08:03.395 +0000 Tag=""MODBUS.ROBOT.Position_Wrst2"" Value=""3009"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2097471",,1473457922,"2016-09-09 21:52:09.219 +0000 Tag=""MODBUS.ROBOT.Robot_Current"" Value=""751"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1513.79529",,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:2083924",,1473457797,"2016-09-09 21:50:04.980 +0000 Tag=""OmronCJ.PLC1.Suply_conv.Belt_speed"" Value=""1513.79529"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1919039",,1473456280,"2016-09-09 21:24:47.550 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst3"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,1588,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1771429",,1473454922,"2016-09-09 21:02:09.786 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Base"" Value=""1588"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.9809036",,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1719482",,1473454443,"2016-09-09 20:54:10.647 +0000 Tag=""OmronCJ.PLC1.Pnuematic.Pressure"" Value=""71.9809036"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1697438",,1473454239,"2016-09-09 20:50:46.349 +0000 Tag=""MODBUS.ROBOT.Velocity_Base"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.902359",,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1596917",,1473453311,"2016-09-09 20:35:19.021 +0000 Tag=""OmronCJ.PLC1.Qual_conv.Drv_Mtr_Temp"" Value=""41.902359"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1485.23523",,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1508374",,1473452495,"2016-09-09 20:21:42.749 +0000 Tag=""OmronCJ.PLC1.Suply_conv.Belt_speed"" Value=""1485.23523"" Quality=""good"" ","RS5cSplunk1"
,,,,,,3846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1476914",,1473452205,"2016-09-09 20:16:52.246 +0000 Tag=""MODBUS.ROBOT.Position_Wrst3"" Value=""3846"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,"1514.18286",,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1470173",,1473452142,"2016-09-09 20:15:49.861 +0000 Tag=""OmronCJ.PLC1.Assy_conv.belt_speed"" Value=""1514.18286"" Quality=""good"" ","RS5cSplunk1"
,,,,,,4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1467890",,1473452122,"2016-09-09 20:15:29.097 +0000 Tag=""MODBUS.ROBOT.Position_Wrst3"" Value=""4801"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,1790,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1461847",,1473452065,"2016-09-09 20:14:32.313 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Wrst2"" Value=""1790"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,1893,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1408469",,1473451572,"2016-09-09 20:06:19.508 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Sholder"" Value=""1893"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,"0.990513444",,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1318791",,1473450745,"2016-09-09 19:52:32.567 +0000 Tag=""OmronCJ.PLC1.Pnuematic.Flow"" Value=""0.990513444"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,"1485.01794",,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1283163",,1473450417,"2016-09-09 19:47:04.030 +0000 Tag=""OmronCJ.PLC1.Assy_conv.belt_speed"" Value=""1485.01794"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1200150",,1473449650,"2016-09-09 19:34:17.975 +0000 Tag=""MODBUS.ROBOT.Velocity_Base"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1195578",,1473449608,"2016-09-09 19:33:35.387 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst1"" Value=""0"" Quality=""good"" UNIT=""mrad/sec""","RS5cSplunk1"
,,,,,4140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1117157",,1473448887,"2016-09-09 19:21:34.416 +0000 Tag=""MODBUS.ROBOT.Position_Wrst2"" Value=""4140"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1510.04468",,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:1082722",,1473448571,"2016-09-09 19:16:18.531 +0000 Tag=""OmronCJ.PLC1.Qual_conv.belt_speed"" Value=""1510.04468"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,1019,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:979495",,1473447622,"2016-09-09 19:00:28.942 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Sholder"" Value=""1019"" Quality=""good"" ","RS5cSplunk1"
,,,2583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:978802",,1473447615,"2016-09-09 19:00:22.858 +0000 Tag=""MODBUS.ROBOT.Position_Sholder"" Value=""2583"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,1769,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:765427",,1473445653,"2016-09-09 18:27:40.749 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Wrst1"" Value=""1769"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.0507278",,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:741157",,1473445431,"2016-09-09 18:23:58.152 +0000 Tag=""OmronCJ.PLC1.Pnuematic.Pressure"" Value=""72.0507278"" Quality=""good"" ","RS5cSplunk1"
,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:732204",,1473445349,"2016-09-09 18:22:36.548 +0000 Tag=""MODBUS.ROBOT.Position_Sholder"" Value=""420"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,1525,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:616000",,1473444280,"2016-09-09 18:04:47.790 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Base"" Value=""1525"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1512.4707",,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:512679",,1473443330,"2016-09-09 17:48:57.140 +0000 Tag=""OmronCJ.PLC1.Suply_conv.Belt_speed"" Value=""1512.4707"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.05586135","kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:435779",,1473442616,"2016-09-09 17:37:03.283 +0000 Tag=""OmronCJ.PLC1.Vibration.vib_level"" Value=""1.05586135"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,1109,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:360030",,1473441908,"2016-09-09 17:25:15.011 +0000 Tag=""MODBUS.ROBOT.Velocity_Sholder"" Value=""1109"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1488.2511",,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:308107",,1473441422,"2016-09-09 17:17:09.787 +0000 Tag=""OmronCJ.PLC1.Qual_conv.belt_speed"" Value=""1488.2511"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.4805489",,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:262958",,1473441000,"2016-09-09 17:10:06.949 +0000 Tag=""OmronCJ.PLC1.Qual_conv.Drv_Mtr_Temp"" Value=""41.4805489"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:166709",,1473440097,"2016-09-09 16:55:04.004 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst2"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1506.70691",,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:118689",,1473439646,"2016-09-09 16:47:33.256 +0000 Tag=""OmronCJ.PLC1.Qual_conv.belt_speed"" Value=""1506.70691"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1514.42468",,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:79050",,1473439276,"2016-09-09 16:41:23.146 +0000 Tag=""OmronCJ.PLC1.Suply_conv.Belt_speed"" Value=""1514.42468"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,1201,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:50527",,1473439009,"2016-09-09 16:36:55.964 +0000 Tag=""MODBUS.ROBOT.Velocity_Sholder"" Value=""1201"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,1376,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:29389",,1473438811,"2016-09-09 16:33:38.234 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Wrst1"" Value=""1376"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,"kepware~5~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","5:21738",,1473438740,"2016-09-09 16:32:27.254 +0000 Tag=""MODBUS.ROBOT.Temperature_Wrst1"" Value=""37"" Quality=""good"" ","RS5cSplunk1"
,,,4458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~4~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","4:8895781",,1473438049,"2016-09-09 16:20:56.718 +0000 Tag=""MODBUS.ROBOT.Position_Sholder"" Value=""4458"" Quality=""good"" ","RS5cSplunk1"
